LATITUDE,LONGITUDE,UTM_X,UTM_Y,UTM_ZONE,DATE,TIME,SATELLITE,CONFIDENCE,ORG,TUMBOON,AUMPER,PROVINCE,NAME,ZONE 
12.928,101.54,775602,1430541,47P,17/02/2019,1045,T,38,NASA,พลงตาเอี่ยม,วังจันทร์,ระยอง,เกษตรกรรม,AGI
13.612,101.907,814570,1506695,47P,17/02/2019,1045,T,75,NASA,วังท่าช้าง,กบินทร์บุรี,ปราจีนบุรี,เกษตรกรรม,AGI
13.761,101.322,751073,1522505,47P,17/02/2019,1045,T,59,NASA,พนมสารคาม,พนมสารคาม,ฉะเชิงเทรา,เกษตรกรรม,AGI
14.145,101.6,780684,1565320,47P,17/02/2019,1045,T,66,NASA,คำโตนด,ประจันตคาม,ปราจีนบุรี,เกษตรกรรม,AGI
14.281,99.719,577552,1578924,47P,17/02/2019,1045,T,70,NASA,ดอนแสลบ,ห้วยกระเจา,กาญจนบุรี,เกษตรกรรม,AGI
16.089,99.55,558820,1778858,47Q,17/02/2019,1045,T,58,NASA,วังหามแห,ขาณุวรลักษบุรี,กำแพงเพชร,เกษตรกรรม,AGI
14.461,102.712,253360,1599942,48P,17/02/2019,1045,T,71,NASA,ปะคำ,ปะคำ,บุรีรัมย์,เกษตรกรรม,AGI
14.462,102.703,252390,1600062,48P,17/02/2019,1045,T,69,NASA,ปะคำ,ปะคำ,บุรีรัมย์,เกษตรกรรม,AGI
14.687,102.237,202428,1625527,48P,17/02/2019,1045,T,74,NASA,ท่าเยี่ยม,โชคชัย,นครราชสีมา,เกษตรกรรม,AGI
14.718,103.886,380075,1627432,48P,17/02/2019,1045,T,53,NASA,ขอนแตก,สังขะ,สุรินทร์,เกษตรกรรม,AGI
15.06,103.33,320491,1665642,48P,17/02/2019,1045,T,72,NASA,ห้วยสำราญ,กระสัง,บุรีรัมย์,เกษตรกรรม,AGI
15.061,103.321,319524,1665760,48P,17/02/2019,1045,T,94,NASA,ห้วยสำราญ,กระสัง,บุรีรัมย์,เกษตรกรรม,AGI
15.162,104.415,437155,1676328,48P,17/02/2019,1045,T,0,NASA,ลิ้นฟ้า,ยางชุมน้อย,ศรีสะเกษ,เกษตรกรรม,AGI
15.163,104.406,436188,1676441,48P,17/02/2019,1045,T,0,NASA,ลิ้นฟ้า,ยางชุมน้อย,ศรีสะเกษ,เกษตรกรรม,AGI
15.185,102.742,257404,1680041,48P,17/02/2019,1045,T,83,NASA,สาหร่าย,ชุมพวง,นครราชสีมา,เกษตรกรรม,AGI
15.186,102.733,256437,1680161,48P,17/02/2019,1045,T,66,NASA,สาหร่าย,ชุมพวง,นครราชสีมา,เกษตรกรรม,AGI
15.273,105.282,530278,1688541,48P,17/02/2019,1045,T,64,NASA,ทรายมูล,พิบูลมังสาหาร,อุบลราชธานี,เกษตรกรรม,AGI
15.44,103.622,352150,1707466,48P,17/02/2019,1045,T,29,NASA,ทุ่งกุลา,ท่าตูม,สุรินทร์,เกษตรกรรม,AGI
15.493,104.245,419019,1712998,48P,17/02/2019,1045,T,43,NASA,ฟ้าหยาด,มหาชนะชัย,ยโสธร,เกษตรกรรม,AGI
15.499,104.252,419772,1713659,48P,17/02/2019,1045,T,84,NASA,ฟ้าหยาด,มหาชนะชัย,ยโสธร,เกษตรกรรม,AGI
15.501,104.242,418700,1713884,48P,17/02/2019,1045,T,75,NASA,ฟ้าหยาด,มหาชนะชัย,ยโสธร,เกษตรกรรม,AGI
15.528,103.652,355430,1717182,48P,17/02/2019,1045,T,72,NASA,ดงครั่งน้อย,เกษตรวิสัย,ร้อยเอ็ด,เกษตรกรรม,AGI
15.544,103.79,370242,1718863,48P,17/02/2019,1045,T,38,NASA,สระคู,สุวรรณภูมิ,ร้อยเอ็ด,เกษตรกรรม,AGI
15.549,102.832,267481,1720229,48P,17/02/2019,1045,T,75,NASA,หนองเยือง,บ้านใหม่ไชยพจน์,บุรีรัมย์,เกษตรกรรม,AGI
15.558,102.834,267706,1721223,48P,17/02/2019,1045,T,76,NASA,หนองเยือง,บ้านใหม่ไชยพจน์,บุรีรัมย์,เกษตรกรรม,AGI
15.662,103.497,338908,1732119,48P,17/02/2019,1045,T,88,NASA,น้ำอ้อม,เกษตรวิสัย,ร้อยเอ็ด,เกษตรกรรม,AGI
15.665,103.661,356491,1732333,48P,17/02/2019,1045,T,68,NASA,เกษตรวิสัย,เกษตรวิสัย,ร้อยเอ็ด,เกษตรกรรม,AGI
15.671,103.498,339022,1733114,48P,17/02/2019,1045,T,73,NASA,น้ำอ้อม,เกษตรวิสัย,ร้อยเอ็ด,เกษตรกรรม,AGI
15.734,103.629,353110,1739989,48P,17/02/2019,1045,T,69,NASA,หนองแวง,เกษตรวิสัย,ร้อยเอ็ด,เกษตรกรรม,AGI
15.99,102.969,282650,1768891,48P,17/02/2019,1045,T,75,NASA,เลิงแฝก,กุดรัง,มหาสารคาม,เกษตรกรรม,AGI
15.992,102.96,281689,1769122,48P,17/02/2019,1045,T,65,NASA,เลิงแฝก,กุดรัง,มหาสารคาม,เกษตรกรรม,AGI
16.083,102.839,268840,1779324,48Q,17/02/2019,1045,T,58,NASA,ภูเหล็ก,บ้านไผ่,ขอนแก่น,เกษตรกรรม,AGI
16.256,103.837,375721,1797606,48Q,17/02/2019,1045,T,59,NASA,อุ่มเม่า,โพนทอง,ร้อยเอ็ด,เกษตรกรรม,AGI
16.302,103.412,330337,1803002,48Q,17/02/2019,1045,T,72,NASA,หนองตอกแป้น,ยางตลาด,กาฬสินธุ์,เกษตรกรรม,AGI
16.419,104.821,480889,1815292,48Q,17/02/2019,1045,T,64,NASA,บ้านแก้ง,ดอนตาล,มุกดาหาร,เกษตรกรรม,AGI
16.486,103.416,330923,1823359,48Q,17/02/2019,1045,T,54,NASA,บัวบาน,ยางตลาด,กาฬสินธุ์,เกษตรกรรม,AGI
16.493,104.039,397433,1823714,48Q,17/02/2019,1045,T,64,NASA,บัวขาว,กุฉินารายณ์,กาฬสินธุ์,เกษตรกรรม,AGI
16.496,103.836,375766,1824160,48Q,17/02/2019,1045,T,71,NASA,หนองบัว,นามน,กาฬสินธุ์,เกษตรกรรม,AGI
14.899,98.952,494837,1647156,47P,17/02/2019,1350,A,70,NASA,ชะแล,ทองผาภูมิ,กาญจนบุรี,เกษตรกรรม,AGI
15.217,100.767,689799,1683096,47P,17/02/2019,1350,A,67,NASA,สระโบสถ์,สระโบสถ์,ลพบุรี,เกษตรกรรม,AGI
15.227,100.765,689575,1684201,47P,17/02/2019,1350,A,79,NASA,สระโบสถ์,สระโบสถ์,ลพบุรี,เกษตรกรรม,AGI
15.258,100.706,683209,1687580,47P,17/02/2019,1350,A,90,NASA,ยางโทน,หนองม่วง,ลพบุรี,เกษตรกรรม,AGI
15.259,100.717,684390,1687700,47P,17/02/2019,1350,A,78,NASA,ยางโทน,หนองม่วง,ลพบุรี,เกษตรกรรม,AGI
15.314,101.366,754050,1694442,47P,17/02/2019,1350,A,35,NASA,ลำสนธิ,ลำสนธิ,ลพบุรี,เกษตรกรรม,AGI
15.367,100.684,680753,1699623,47P,17/02/2019,1350,A,13,NASA,ดงดินแดง,หนองม่วง,ลพบุรี,เกษตรกรรม,AGI
15.368,100.695,681933,1699742,47P,17/02/2019,1350,A,83,NASA,ดงดินแดง,หนองม่วง,ลพบุรี,เกษตรกรรม,AGI
15.37,100.706,683112,1699973,47P,17/02/2019,1350,A,58,NASA,ดงดินแดง,หนองม่วง,ลพบุรี,เกษตรกรรม,AGI
15.378,100.693,681709,1700847,47P,17/02/2019,1350,A,76,NASA,ดงดินแดง,หนองม่วง,ลพบุรี,เกษตรกรรม,AGI
15.38,100.704,682889,1701078,47P,17/02/2019,1350,A,100,NASA,ดงดินแดง,หนองม่วง,ลพบุรี,เกษตรกรรม,AGI
15.428,101.146,730292,1706813,47P,17/02/2019,1350,A,79,NASA,ศรีเทพ,ศรีเทพ,เพชรบูรณ์,เกษตรกรรม,AGI
15.438,101.144,730067,1707918,47P,17/02/2019,1350,A,47,NASA,ศรีเทพ,ศรีเทพ,เพชรบูรณ์,เกษตรกรรม,AGI
16.595,99.035,503733,1834753,47Q,17/02/2019,1350,A,20,NASA,แม่ท้อ,เมืองตาก,ตาก,เกษตรกรรม,AGI
16.597,98.784,476960,1834986,47Q,17/02/2019,1350,A,76,NASA,ช่องแคบ,พบพระ,ตาก,เกษตรกรรม,AGI
16.6,98.682,466080,1835333,47Q,17/02/2019,1350,A,83,NASA,แม่กุ,แม่สอด,ตาก,เกษตรกรรม,AGI
16.632,98.582,455420,1838892,47Q,17/02/2019,1350,A,66,NASA,แม่กุ,แม่สอด,ตาก,เกษตรกรรม,AGI
16.641,98.58,455209,1839888,47Q,17/02/2019,1350,A,60,NASA,แม่กุ,แม่สอด,ตาก,เกษตรกรรม,AGI
13.779,101.626,783941,1524836,47P,17/02/2019,1350,A,75,NASA,ศรีมหาโพธิ,ศรีมหาโพธิ,ปราจีนบุรี,เกษตรกรรม,AGI
13.789,101.625,783821,1525941,47P,17/02/2019,1350,A,73,NASA,ศรีมหาโพธิ,ศรีมหาโพธิ,ปราจีนบุรี,เกษตรกรรม,AGI
13.868,101.527,773127,1534572,47P,17/02/2019,1350,A,50,NASA,หัวหว้า,ศรีมหาโพธิ,ปราจีนบุรี,เกษตรกรรม,AGI
14.016,101.414,760740,1550827,47P,17/02/2019,1350,A,62,NASA,ท่างาม,เมืองปราจีนบุรี,ปราจีนบุรี,เกษตรกรรม,AGI
14.86,103.327,320001,1643516,48P,17/02/2019,1350,A,86,NASA,บ้านปรือ,กระสัง,บุรีรัมย์,เกษตรกรรม,AGI
14.959,103.292,316319,1654498,48P,17/02/2019,1350,A,76,NASA,กันทรารมย์,กระสัง,บุรีรัมย์,เกษตรกรรม,AGI
15.365,103.162,302711,1699536,48P,17/02/2019,1350,A,51,NASA,เมืองบัว,ชุมพลบุรี,สุรินทร์,เกษตรกรรม,AGI
15.367,103.177,304324,1699744,48P,17/02/2019,1350,A,86,NASA,เมืองบัว,ชุมพลบุรี,สุรินทร์,เกษตรกรรม,AGI
15.513,103.997,392427,1715319,48P,17/02/2019,1350,A,55,NASA,โพนทราย,โพนทราย,ร้อยเอ็ด,เกษตรกรรม,AGI
15.518,103.989,391571,1715876,48P,17/02/2019,1350,A,69,NASA,โพนทราย,โพนทราย,ร้อยเอ็ด,เกษตรกรรม,AGI
16.751,98.835,482414,1852017,47Q,17/02/2019,1350,A,59,NASA,ด่านแม่ละเมา,แม่สอด,ตาก,เกษตรกรรม,AGI
18.032,98.257,421356,1993884,47Q,17/02/2019,1350,A,93,NASA,อมก๋อย,อมก๋อย,เชียงใหม่,เกษตรกรรม,AGI
17.152,99.28,529780,1896392,47Q,17/02/2019,1350,A,78,NASA,โป่งแดง,เมืองตาก,ตาก,เกษตรกรรม,AGI
18.445,98.382,434742,2039531,47Q,17/02/2019,1350,A,76,NASA,กองแขก,แม่แจ่ม,เชียงใหม่,เกษตรกรรม,AGI
18.757,99.107,511278,2073944,47Q,17/02/2019,1350,A,50,NASA,แม่ปูคา,สันกำแพง,เชียงใหม่,เกษตรกรรม,AGI
19.106,99.184,519354,2112566,47Q,17/02/2019,1350,A,69,NASA,โหล่งขอด,พร้าว,เชียงใหม่,เกษตรกรรม,AGI
19.07,99.969,601948,2108855,47Q,17/02/2019,1350,A,84,NASA,จำป่าหวาย,เมืองพะเยา,พะเยา,เกษตรกรรม,AGI
19.071,99.98,603105,2108972,47Q,17/02/2019,1350,A,75,NASA,จำป่าหวาย,เมืองพะเยา,พะเยา,เกษตรกรรม,AGI
19.263,101.184,729546,2131372,47Q,17/02/2019,1350,A,46,NASA,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,เกษตรกรรม,AGI
13.369,99.306,533133,1477963,47P,17/02/2019,1045,T,44,NASA,ตะนาวศรี,สวนผึ้ง,ราชบุรี,เขตห้ามล่าสัตว์ป่าแม่น้ำภาชี,DNP
14.444,104.692,466804,1596854,48P,17/02/2019,1045,T,55,NASA,เสาธงชัย,กันทรลักษ์,ศรีสะเกษ,อุทยานแห่งชาติเขาพระวิหาร,DNP
17.813,98.659,463863,1969530,47Q,17/02/2019,1045,T,32,NASA,บ้านนา,สามเงา,ตาก,เขตห้ามล่าสัตว์ป่าอมก๋อย,DNP
19.749,98.996,499581,2183706,47Q,17/02/2019,1045,T,52,NASA,แม่นะ,เชียงดาว,เชียงใหม่,อุทยานแห่งชาติผาแดง,DNP
16.421,104.811,479821,1815514,48Q,17/02/2019,1045,T,83,NASA,บ้านแก้ง,ดอนตาล,มุกดาหาร,อุทยานแห่งชาติภูผาเทิบ,DNP
14.905,99.523,556252,1647885,47P,17/02/2019,1350,A,35,NASA,ห้วยขมิ้น,ด่านช้าง,สุพรรณบุรี,อุทยานแห่งชาติพุเตย,DNP
14.943,98.936,493118,1652023,47P,17/02/2019,1350,A,93,NASA,ชะแล,ทองผาภูมิ,กาญจนบุรี,อุทยานแห่งชาติลำคลองงู,DNP
15.21,99.336,536087,1681581,47P,17/02/2019,1350,A,0,NASA,คอกควาย,บ้านไร่,อุทัยธานี,เขตห้ามล่าสัตว์ป่าห้วยขาแข้ง,DNP
15.218,99.326,535012,1682464,47P,17/02/2019,1350,A,42,NASA,คอกควาย,บ้านไร่,อุทัยธานี,เขตห้ามล่าสัตว์ป่าห้วยขาแข้ง,DNP
16.017,98.785,476999,1770828,47Q,17/02/2019,1350,A,79,NASA,หนองหลวง,อุ้มผาง,ตาก,เขตห้ามล่าสัตว์ป่าอุ้มผาง,DNP
16.311,99.185,519763,1803346,47Q,17/02/2019,1350,A,55,NASA,สักงาม,คลองลาน,กำแพงเพชร,อุทยานแห่งชาติคลองลาน,DNP
16.591,99.006,500640,1834310,47Q,17/02/2019,1350,A,77,NASA,แม่ท้อ,เมืองตาก,ตาก,อุทยานแห่งชาติน้ำตกพาเจริญ,DNP
16.626,98.992,499147,1838182,47Q,17/02/2019,1350,A,74,NASA,แม่ท้อ,เมืองตาก,ตาก,อุทยานแห่งชาติน้ำตกพาเจริญ,DNP
14.424,105.234,525223,1594632,48P,17/02/2019,1350,A,76,NASA,นาจะหลวย,นาจะหลวย,อุบลราชธานี,อุทยานแห่งชาติภูจอง-นายอย,DNP
14.44,104.596,456456,1596427,48P,17/02/2019,1350,A,54,NASA,ละลาย,กันทรลักษ์,ศรีสะเกษ,เขตห้ามล่าสัตว์ป่าพนมดงรัก,DNP
17.323,98.779,476517,1915301,47Q,17/02/2019,1350,A,56,NASA,บ้านนา,สามเงา,ตาก,เขตห้ามล่าสัตว์ป่าแม่ตื่น,DNP
17.327,98.808,479599,1915740,47Q,17/02/2019,1350,A,64,NASA,บ้านนา,สามเงา,ตาก,เขตห้ามล่าสัตว์ป่าแม่ตื่น,DNP
17.419,98.607,458262,1925951,47Q,17/02/2019,1350,A,64,NASA,บ้านนา,สามเงา,ตาก,เขตห้ามล่าสัตว์ป่าอมก๋อย,DNP
17.695,98.614,459067,1956484,47Q,17/02/2019,1350,A,52,NASA,บ้านนา,สามเงา,ตาก,เขตห้ามล่าสัตว์ป่าอมก๋อย,DNP
17.716,98.698,467979,1958791,47Q,17/02/2019,1350,A,51,NASA,บ้านนา,สามเงา,ตาก,เขตห้ามล่าสัตว์ป่าอมก๋อย,DNP
17.749,98.801,478904,1962427,47Q,17/02/2019,1350,A,94,NASA,แม่ลาน,ลี้,ลำพูน,อุทยานแห่งชาติแม่ปิง,DNP
17.75,98.811,479964,1962537,47Q,17/02/2019,1350,A,83,NASA,แม่ลาน,ลี้,ลำพูน,อุทยานแห่งชาติแม่ปิง,DNP
17.774,98.787,477423,1965195,47Q,17/02/2019,1350,A,69,NASA,แม่ลาน,ลี้,ลำพูน,อุทยานแห่งชาติแม่ปิง,DNP
18.207,98.456,442478,2013173,47Q,17/02/2019,1350,A,55,NASA,หางดง,ฮอด,เชียงใหม่,อุทยานแห่งชาติออบหลวง,DNP
18.209,98.465,443430,2013391,47Q,17/02/2019,1350,A,81,NASA,หางดง,ฮอด,เชียงใหม่,อุทยานแห่งชาติออบหลวง,DNP
18.221,98.293,425247,2014781,47Q,17/02/2019,1350,A,71,NASA,บ่อสลี,ฮอด,เชียงใหม่,อุทยานแห่งชาติแม่โถ,DNP
18.281,98.595,457194,2021322,47Q,17/02/2019,1350,A,51,NASA,บ้านแปะ,จอมทอง,เชียงใหม่,อุทยานแห่งชาติออบหลวง,DNP
18.293,98.417,438384,2022701,47Q,17/02/2019,1350,A,92,NASA,กองแขก,แม่แจ่ม,เชียงใหม่,อุทยานแห่งชาติออบหลวง,DNP
16.839,99.614,565413,1861846,47Q,17/02/2019,1350,A,68,NASA,บ้านน้ำพุ,คีรีมาศ,สุโขทัย,อุทยานแห่งชาติรามคำแหง,DNP
18.441,98.617,459556,2039020,47Q,17/02/2019,1350,A,60,NASA,บ้านหลวง,จอมทอง,เชียงใหม่,อุทยานแห่งชาติดอยอินทนนท์,DNP
18.536,98.704,468761,2049514,47Q,17/02/2019,1350,A,62,NASA,ดอยหล่อ,ดอยหล่อ,เชียงใหม่,อุทยานแห่งชาติแม่วาง,DNP
18.541,97.359,326798,2050830,47Q,17/02/2019,1350,A,74,NASA,แม่คง,แม่สะเรียง,แม่ฮ่องสอน,เขตห้ามล่าสัตว์ป่าสาละวิน,DNP
18.564,98.709,469293,2052611,47Q,17/02/2019,1350,A,54,NASA,สันติสุข,ดอยหล่อ,เชียงใหม่,อุทยานแห่งชาติแม่วาง,DNP
18.621,98.725,470991,2058915,47Q,17/02/2019,1350,A,58,NASA,ทุ่งปี้,แม่วาง,เชียงใหม่,อุทยานแห่งชาติออบขาน,DNP
18.622,98.735,472046,2059024,47Q,17/02/2019,1350,A,57,NASA,ทุ่งปี้,แม่วาง,เชียงใหม่,อุทยานแห่งชาติออบขาน,DNP
18.68,98.686,466889,2065450,47Q,17/02/2019,1350,A,65,NASA,แม่วิน,แม่วาง,เชียงใหม่,อุทยานแห่งชาติออบขาน,DNP
19.098,98.046,399647,2111944,47Q,17/02/2019,1350,A,66,NASA,ห้วยปูลิง,เมืองแม่ฮ่องสอน,แม่ฮ่องสอน,อุทยานแห่งชาติน้ำตกแม่สุรินทร์,DNP
19.107,98.044,399442,2112941,47Q,17/02/2019,1350,A,59,NASA,ห้วยปูลิง,เมืองแม่ฮ่องสอน,แม่ฮ่องสอน,อุทยานแห่งชาติน้ำตกแม่สุรินทร์,DNP
19.393,98.585,456425,2144365,47Q,17/02/2019,1350,A,72,NASA,เมืองคอง,เชียงดาว,เชียงใหม่,อุทยานแห่งชาติห้วยน้ำดัง,DNP
19.427,98.426,439742,2148176,47Q,17/02/2019,1350,A,82,NASA,แม่นาเติง,ปาย,แม่ฮ่องสอน,อุทยานแห่งชาติห้วยน้ำดัง,DNP
19.428,98.436,440792,2148283,47Q,17/02/2019,1350,A,70,NASA,แม่นาเติง,ปาย,แม่ฮ่องสอน,อุทยานแห่งชาติห้วยน้ำดัง,DNP
19.45,98.393,436286,2150733,47Q,17/02/2019,1350,A,25,NASA,แม่นาเติง,ปาย,แม่ฮ่องสอน,อุทยานแห่งชาติห้วยน้ำดัง,DNP
19.507,98.813,480379,2156938,47Q,17/02/2019,1350,A,71,NASA,เมืองงาย,เชียงดาว,เชียงใหม่,อุทยานแห่งชาติผาแดง,DNP
19.509,98.823,481428,2157158,47Q,17/02/2019,1350,A,80,NASA,เมืองงาย,เชียงดาว,เชียงใหม่,เขตห้ามล่าสัตว์ป่าเชียงดาว,DNP
19.676,98.837,482915,2175636,47Q,17/02/2019,1350,A,77,NASA,แม่นะ,เชียงดาว,เชียงใหม่,อุทยานแห่งชาติผาแดง,DNP
18.398,100.869,697437,2035236,47Q,17/02/2019,1350,A,66,NASA,น้ำมวบ,เวียงสา,น่าน,อุทยานแห่งชาติศรีน่าน,DNP
18.42,100.878,698363,2037681,47Q,17/02/2019,1350,A,76,NASA,น้ำมวบ,เวียงสา,น่าน,อุทยานแห่งชาติศรีน่าน,DNP
18.703,99.388,540909,2068010,47Q,17/02/2019,1350,A,41,NASA,บ้านขอ,เมืองปาน,ลำปาง,อุทยานแห่งชาติแจ้ซ้อน,DNP
18.898,99.687,572352,2089682,47Q,17/02/2019,1350,A,64,NASA,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,อุทยานแห่งชาติถ้ำผาไท,DNP
16.341,104.75,473298,1806672,48Q,17/02/2019,120,A,88,NASA,เหล่าหมี,ดอนตาล,มุกดาหาร,ป่าดงบังอี่แปลงที่สาม,RFD_B
13.709,102.56,236103,1516876,48P,17/02/2019,1045,T,72,NASA,ป่าไร่,อรัญประเทศ,สระแก้ว,ป่าเขาฉกรรจ์ฝั่งเหนือ,RFD_B
14.71,105.152,516363,1626257,48P,17/02/2019,1045,T,30,NASA,โนนสวรรค์,นาจะหลวย,อุบลราชธานี,ป่าฝั่งซ้ายลำโดมใหญ่,RFD_B
15.64,105.357,538264,1729147,48P,17/02/2019,1045,T,58,NASA,นาเลิน,ศรีเมืองใหม่,อุบลราชธานี,ป่าดงภูโหล่น,RFD_A
17.177,99.002,500213,1899136,47Q,17/02/2019,1045,T,58,NASA,ย่านรี,สามเงา,ตาก,ป่าแม่ตื่น,RFD_A
18.139,98.886,487941,2005568,47Q,17/02/2019,1045,T,74,NASA,ศรีวิชัย,ลี้,ลำพูน,ป่าแม่ตืนและป่าแม่แนต,RFD_B
18.192,98.841,483186,2011435,47Q,17/02/2019,1045,T,62,NASA,ป่าพลู,บ้านโฮ่ง,ลำพูน,ป่าบ้านโฮ่ง,RFD_A
18.474,99.224,523649,2042643,47Q,17/02/2019,1045,T,47,NASA,ทาปลาดุก,แม่ทา,ลำพูน,ป่าแม่ทา,RFD_A
16.031,98.821,480851,1772373,47Q,17/02/2019,1350,A,86,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.035,98.849,483847,1772813,47Q,17/02/2019,1350,A,69,NASA,อุ้มผาง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.038,98.801,478713,1773149,47Q,17/02/2019,1350,A,60,NASA,หนองหลวง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_A
16.039,98.81,479676,1773259,47Q,17/02/2019,1350,A,76,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.048,98.809,479569,1774254,47Q,17/02/2019,1350,A,56,NASA,หนองหลวง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_A
16.072,98.79,477540,1776911,47Q,17/02/2019,1350,A,50,NASA,หนองหลวง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.081,98.788,477327,1777907,47Q,17/02/2019,1350,A,93,NASA,หนองหลวง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.085,98.816,480322,1778346,47Q,17/02/2019,1350,A,89,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_B
16.088,98.835,482354,1778677,47Q,17/02/2019,1350,A,61,NASA,แม่กลอง,อุ้มผาง,ตาก,ป่าแม่กลองและป่าอุ้มผาง,RFD_A
